timestamp,value,is_anomaly
102,0.051694428489374,0
103,0.043592436974790004,0
104,0.024319629415171,0
105,0.030349794238683,0
106,0.025974025974026,0
107,0.027442371020856,0
108,0.028705636743215,0
109,0.032760472610097,0
110,0.03373231773667,0
111,0.034381139489194995,0
112,0.042438732815302006,0
113,0.038888888888889,0
114,0.042021924482339,0
115,0.034703683929525005,0
116,0.042678923177938,0
117,0.036556603773585,0
118,0.04062288422478,0
119,0.034523112931539,0
120,0.042117930204572995,0
121,0.049726504226752996,0
122,0.059373282023089995,0
123,0.056613226452906,0
124,0.07052752293578,0
125,0.053285049146405,0
126,0.07321225879682201,0
127,0.061441702951137,0
128,0.05840995132504099,0
129,0.049399815327792994,0
130,0.064963908939478,0
131,0.051969365426696,0
132,0.038547736441058,0
133,0.037162162162162,0
134,0.04035874439461899,0
135,0.040399002493766,0
136,0.052600472813239006,0
137,0.050451407328731,0
138,0.044264339152120004,0
139,0.04982206405694001,0
140,0.043406593406592996,0
141,0.033526756931012,0
142,0.027912621359223,0
143,0.023617153511498,0
144,0.026285714285714003,0
145,0.035215204024595,0
146,0.035499726925177,0
147,0.030430220356767998,0
148,0.04778156996587,0
149,0.046137339055794,0
150,0.035583941605839,0
151,0.046637744034706996,0
152,0.039444444444444,0
153,0.042927903137039,0
154,0.033832769453842004,0
155,0.040628385698808,0
156,0.032368808239333,0
157,0.044735406437534,0
158,0.037726358148893,0
159,0.045670225385528,0
160,0.040882194728349,0
161,0.035337879727216005,0
162,0.041025641025641,0
163,0.046365914786967,0
164,0.031804281345566,0
165,0.034940600978337004,0
166,0.023853211009173998,0
167,0.030479896238651,0
168,0.03532608695652201,0
169,0.038158691701999,0
170,0.037526427061311006,0
171,0.04537521815008701,0
172,0.029085140137492995,0
173,0.051577669902912994,0
174,0.040961709706143996,0
175,0.045318725099602004,0
176,0.044327176781003,0
177,0.034890597279716,0
178,0.035276073619632003,0
179,0.029026750142287998,0
180,0.024581005586592,0
181,0.029072956664837998,0
182,0.027821522309711,0
183,0.034666666666667,0
184,0.036885245901639004,0
185,0.036211699164344996,0
186,0.043990086741015996,0
187,0.037479630635524,0
188,0.045674740484429,0
189,0.037781840341255,0
190,0.040482954545455,0
191,0.035247299602047005,0
192,0.05078125,0
193,0.034729315628192,0
194,0.038824181919024,0
195,0.032544378698225,0
196,0.053460889138998,0
197,0.038442336495257,0
198,0.046551724137931,0
199,0.038654618473896,0
200,0.042261564820102994,0
201,0.03515625,0
202,0.036231884057971,0
203,0.042,0
204,0.04387990762124701,0
205,0.040418449833571,0
206,0.035288270377734,0
207,0.039079229122056004,0
208,0.040935672514620006,0
209,0.04038577456299,0
210,0.040147913365029,0
211,0.049566294919455,0
212,0.036802760207016,0
213,0.044117647058824004,0
214,0.04240687679083101,0
215,0.041022192333558,0
216,0.038354641467482,0
217,0.05,0
218,0.05607966457023099,0
219,0.065888812628689,0
220,0.050463439752832,0
221,0.041881812966150005,0
222,0.036717062634989,0
223,0.043936731107206,0
224,0.043174603174603,0
225,0.043478260869565,0
226,0.036318407960198994,0
227,0.042715038033937995,0
228,0.037581699346405,0
229,0.041176470588234995,0
230,0.033586132177681,0
231,0.041216879293425004,0
232,0.044767441860464996,0
233,0.038219895287958,0
234,0.054354539839407,0
235,0.045229244114002,0
236,0.03125,0
237,0.031886024423337996,0
238,0.027535258562793995,0
239,0.023452768729642002,0
240,0.027692307692308,0
241,0.037366548042705006,0
242,0.032076533483399,0
243,0.037800687285223,0
244,0.04898565066798599,0
245,0.049116997792494,0
246,0.033873343151694,0
247,0.048633879781420995,0
248,0.048007681228997,0
249,0.04761904761904799,0
250,0.026086956521739,0
251,0.040726472206935,0
252,0.039874081846800004,0
253,0.039040451552211,0
254,0.053185887309109996,0
255,0.044981060606060996,0
256,0.044133476856835004,0
257,0.04252937884723,0
258,0.04802076573653501,0
259,0.04861111111111099,0
260,0.045969353764157006,0
261,0.037528868360277,0
262,0.038860103626943004,0
263,0.038961038961039,0
264,0.040993788819876004,0
265,0.051671732522796,0
266,0.067776456599287,0
267,0.055880787653007004,0
268,0.05574912891986099,0
269,0.071359223300971,0
270,0.069549970777323,0
271,0.07492795389049,0
272,0.079889807162534,0
273,0.062407862407862,0
274,0.088369441277081,0
275,0.063905930470348,0
276,0.07403545359749701,0
277,0.061530506721820005,0
278,0.08936595107339,0
279,0.088156723063224,0
280,0.10367577756833,0
281,0.12465678198791999,0
282,0.09192944949224999,0
283,0.09480296973158199,0
284,0.09981628903857902,0
285,0.10245398773006,0
286,0.10340557275542,0
287,0.092334494773519,0
288,0.09836065573770501,0
289,0.09444732745199799,0
290,0.10646572678657999,0
291,0.10272336359293,0
292,0.10601719197708,0
293,0.07796101949025501,0
294,0.065158371040724,0
295,0.07165824529168599,0
296,0.08043591074208599,0
297,0.039716312056738,0
298,0.056029882604055004,0
299,0.048030739673391006,0
300,0.042922841083290995,0
301,0.060532687651332004,0
302,0.042005420054201,0
303,0.050160085378869,0
304,0.040586245772265994,0
305,0.041979949874687006,0
306,0.041993281075028005,0
307,0.04832214765100701,0
308,0.034606205250597,0
309,0.04,0
310,0.033707865168539,0
311,0.040581929555896006,0
312,0.039502164502165,0
313,0.045997610513739996,0
314,0.030987394957983,0
315,0.052513966480447,0
316,0.033990147783251,0
317,0.051098901098900994,0
318,0.063768115942029,0
319,0.051569506726457,0
320,0.13267233238905,0
321,0.077819198508854,0
322,0.060670569451836,0
323,0.068478829064297,0
324,0.045557059088859,0
325,0.06856856856856901,0
326,0.051350154935812,0
327,0.04349951124144699,0
328,0.037234042553191,0
329,0.034825870646766004,0
330,0.033663366336634,0
331,0.032692307692308,0
332,0.028332260141661,0
333,0.030502392344497996,0
334,0.032531824611032996,0
335,0.030321406913281005,0
336,0.036505086774387,0
337,0.034447821681864,0
338,0.045008655510675004,0
339,0.033651431441487,0
340,0.050321825629022994,0
341,0.044000000000000004,0
342,0.044060234244283,0
343,0.039096916299559,0
344,0.048344718864949995,0
345,0.06089743589743599,0
346,0.03846153846153799,0
347,0.033105622700998,0
348,0.035649819494585,0
349,0.040962621607783,0
350,0.047594412829798,0
351,0.039649845520082,0
352,0.037206639954207,0
353,0.035184167124794,0
354,0.028472222222222,0
355,0.023955773955774,0
356,0.034193998604327,0
357,0.025529265255292997,0
358,0.034175334323922994,0
359,0.0298769771529,0
360,0.028746177370031,0
361,0.04944500504540901,0
362,0.065058889512058,0
363,0.04162585700293799,0
364,0.06923950056753701,0
365,0.032258064516129,0
366,0.042128603104213,0
367,0.043224866440018994,0
368,0.047301057317752,0
369,0.035892323030907,0
370,0.05021367521367501,0
371,0.045077720207254,0
372,0.059024390243902,0
373,0.062883435582822,0
374,0.055907172995781,0
375,0.038498556304139,0
376,0.041622760800843,0
377,0.039727582292849,0
378,0.039238315060588995,0
379,0.034713763702801,0
380,0.034847542003734,0
381,0.034208918753818,0
382,0.036002482929857,0
383,0.032871972318339,0
384,0.041689827682045995,0
385,0.052191038897095,0
386,0.058950784207680004,0
387,0.040419161676647004,0
388,0.04199475065616799,0
389,0.0365141187926,0
390,0.047001620745542996,0
391,0.050713934022649,0
392,0.041574279379157,0
393,0.044393592677345994,0
394,0.033821302372539,0
395,0.043027475375842006,0
396,0.030732860520095003,0
397,0.031166039763567997,0
398,0.026867275658247997,0
399,0.042574257425742994,0
400,0.054103343465046,0
401,0.056301983365322994,0
402,0.042615294804437,0
403,0.039617486338798,0
404,0.022458628841608,0
405,0.03455425017277101,0
406,0.026815642458101002,0
407,0.033116883116882996,0
408,0.026525198938992,0
409,0.037924151696607,0
410,0.035139092240117006,0
411,0.039013195639702,0
412,0.037900874635569,0
413,0.038269550748752,0
414,0.037890424987199,0
415,0.036661026508742006,0
416,0.028032866118898,0
417,0.037409268565047005,0
418,0.040206777713957004,0
419,0.030538051381482998,0
420,0.05152979066022499,0
421,0.053729786124152,0
422,0.071987480438185,0
423,0.058587881822734,0
424,0.06401766004415,0
425,0.070090634441088,0
426,0.068334350213545,0
427,0.043398533007335004,0
428,0.032608695652174,0
429,0.031559405940594,0
430,0.033402922755741,0
431,0.040428061831152995,0
432,0.040355677154583,0
433,0.044859813084111994,0
434,0.04764776839565701,0
435,0.041439476553980004,0
436,0.055656382335148,0
437,0.045579352004392996,0
438,0.041738136077759,0
439,0.031847133757962005,0
440,0.04564072557050901,0
441,0.053472987872106,0
442,0.044354838709677,0
443,0.038908246225319,0
444,0.039204545454545,0
445,0.039632672788787,0
446,0.037367540435025,0
447,0.04476143630103299,0
448,0.027497194163861,0
449,0.027741935483871,0
450,0.028013029315961002,0
451,0.029803424223209002,0
452,0.028975265017668,0
453,0.024014778325122995,0
454,0.026332288401253998,0
455,0.034182305630027,0
456,0.030698889614631002,0
457,0.036314363143631005,0
458,0.033694344163658,0
459,0.034818228366615,0
460,0.030575539568345002,0
461,0.030063291139241,0
462,0.04009296920395101,0
463,0.044973544973545,0
464,0.06271186440677999,0
465,0.03630034808553,0
466,0.036748329621381005,0
467,0.036697247706422007,0
468,0.024708624708624997,0
469,0.031299734748011,0
470,0.029542097488922003,0
471,0.062736614386155,0
472,0.039132734003173,0
473,0.044287548138639006,0
474,0.034843205574912994,0
475,0.052223006351447006,0
476,0.036175710594315,0
477,0.055469953775039,0
478,0.036780013879251,0
479,0.028086600351082996,0
480,0.041480536056158,0
481,0.03551912568306,0
482,0.039227166276347,0
483,0.043255549231645,0
484,0.036026762738034,0
485,0.034368070953437004,0
486,0.03131021194605,0
487,0.035417819590481,0
488,0.027906976744186004,0
489,0.04393063583815,0
490,0.048252911813644,0
491,0.043834015195792,0
492,0.030921820303384,0
493,0.033790401567091004,0
494,0.04633003643935501,0
495,0.053170731707317,0
496,0.047220561864913,0
497,0.036065573770492,0
498,0.030183727034121,0
499,0.02879424115177,0
500,0.041114982578397005,0
501,0.02962515114873,0
502,0.038121170864533996,0
503,0.03399433427762,0
504,0.033540372670807006,0
505,0.033351264120495,0
506,0.031159838430467,0
507,0.03206106870229,0
508,0.03832116788321201,0
509,0.041248606465998004,0
510,0.043229166666667,0
511,0.052540415704388006,0
512,0.054691689008043,0
513,0.07168458781362,0
514,0.049850448654037996,0
515,0.04021937842778799,0
516,0.030229746070133002,0
517,0.04567969179967,0
518,0.034136546184739,0
519,0.038517796196977004,0
520,0.03909026297086,0
521,0.039901780233272004,0
522,0.039664378337147005,0
523,0.028404952658412006,0
524,0.035714285714286004,0
525,0.034083162917519,0
526,0.038552321007081,0
527,0.029822335025380998,0
528,0.040254237288136,0
529,0.038901601830664004,0
530,0.038536903984323995,0
531,0.041935483870967995,0
532,0.043997485857951,0
533,0.044108761329305,0
534,0.039081885856079,0
535,0.033220720720721,0
536,0.046855733662145994,0
537,0.031163049526989,0
538,0.038619075482738,0
539,0.042458100558659,0
540,0.047027027027027005,0
541,0.04727474972191299,0
542,0.052487698195735004,0
543,0.052132701421800993,0
544,0.03770197486535,0
545,0.040816326530612,0
546,0.038587311968607006,0
547,0.037884203002144,0
548,0.040221914008322,0
549,0.039381153305204,0
550,0.036075949367088994,0
551,0.039687703318152,0
552,0.030769230769231003,0
553,0.046599496221662005,0
554,0.039384615384615,0
555,0.04518072289156599,0
556,0.046223224351747,0
557,0.038390092879257,0
558,0.041554236373447996,0
559,0.046654389195826,0
560,0.041577825159915004,0
561,0.055137844611529006,0
562,0.06959498003422701,0
563,0.079841449603624,0
564,0.028276237085372,0
565,0.036257309941519995,0
566,0.075434243176179,0
567,0.088008234688626,0
568,0.074569789674952,0
569,0.041392904073587006,0
570,0.035100821508588995,0
571,0.030583214793741,0
572,0.036042944785276,0
573,0.034507042253521004,0
574,0.036506800286327995,0
575,0.034551495016611,0
576,0.046204620462045994,0
577,0.033509700176367,0
578,0.044611819235226,0
579,0.03121387283237,0
580,0.050404480398258,0
581,0.032451923076922996,0
582,0.026528258362168,0
583,0.023646546359676,0
584,0.034375,0
585,0.037484885126965,0
586,0.031096563011457003,0
587,0.030933967876264002,0
588,0.029850746268657004,0
589,0.035879036391594,0
590,0.040415704387991,0
591,0.045117075956595996,0
592,0.030351437699681,0
593,0.026279391424619998,0
594,0.024096385542169,0
595,0.050333086602516994,0
596,0.030645161290323,0
597,0.024288688410826,0
598,0.06382978723404299,0
599,0.026548672566372004,0
600,0.0,0
601,0.031309904153355,0
602,0.032906764168189995,0
603,0.032960565038258,0
604,0.035897435897436006,0
605,0.047377326565144005,0
606,0.039903264812576,0
607,0.044307347167694994,0
608,0.03643216080402,0
609,0.02816091954023,0
610,0.041511771995043,0
611,0.035056446821153,0
612,0.026050917702783,0
613,0.033565547815072996,0
614,0.03690260133091299,0
615,0.035506402793946,0
616,0.033584647018506,0
617,0.03030303030303,0
618,0.018881118881119,0
619,0.026761819803747002,0
620,0.023682200152787998,0
621,0.023829087921117997,0
622,0.023842917251052,0
623,0.022644265887508997,0
624,0.022277227722772002,0
625,0.030446549391069003,0
626,0.034376918354819,0
627,0.03041825095057,0
628,0.036729857819904996,0
629,0.045280612244897996,0
630,0.041460396039604,0
631,0.042635658914728994,0
632,0.035005834305718,0
633,0.041353383458647,0
634,0.027824151363383,0
635,0.042341220423412006,0
636,0.031170483460560002,0
637,0.030970815961882003,0
638,0.030195381882771002,0
639,0.033575825405708,0
640,0.026888604353393,0
641,0.022508038585209,0
642,0.021276595744681,0
643,0.028432732316227,0
644,0.029480217222653,0
645,0.025534851621807998,0
646,0.022792022792022998,0
647,0.030440414507772004,0
648,0.033149171270717995,0
649,0.029154518950437,0
650,0.032426172553561,0
651,0.033959975742874,0
652,0.031746031746032,0
653,0.039076376554173994,0
654,0.027964785085448,0
655,0.041044776119403,0
656,0.031443009545199,0
657,0.028387096774193998,0
658,0.027363184079602,0
659,0.025336091003102,0
660,0.026801667659321,0
661,0.037212049616066,0
662,0.037685774946921,0
663,0.043398533007335004,0
664,0.031542056074766005,0
665,0.036753445635528,0
666,0.024187975120939998,0
667,0.036144578313253004,0
668,0.025751072961373,0
669,0.039796782387807005,0
670,0.035738368172623006,0
671,0.025700934579439002,0
672,0.024301336573512,0
673,0.035761589403973996,0
674,0.023823704586062998,0
675,0.027081922816520002,0
676,0.027963525835866,0
677,0.037110669317429,0
678,0.033560864618885,0
679,0.047811447811448,0
680,0.044444444444444,0
681,0.041370394311571,0
682,0.040127388535032005,0
683,0.033008658008657994,0
684,0.03846153846153799,0
685,0.042035398230088,0
686,0.035714285714286004,0
687,0.031496062992126,0
688,0.031186440677966002,0
689,0.032110091743119,0
690,0.033434650455927,0
691,0.026878015161957,0
692,0.031275720164609,0
693,0.024424284717376,0
694,0.040749796251018995,0
695,0.025955299206921002,0
696,0.036775106082037004,0
697,0.030214991284137,0
698,0.038647342995169,0
699,0.029883785279468996,0
700,0.030443414956982,0
701,0.025014543339151,0
702,0.025921658986175,0
703,0.030201342281878995,0
704,0.024929178470255,0
705,0.027197975964579,0
706,0.022126613398893998,0
707,0.029574861367837,0
708,0.031725888324873,0
709,0.032187670485542996,0
710,0.040397762585457,0
711,0.035048049745618995,0
712,0.027223230490018,0
713,0.037313432835820996,0
714,0.030983733539892002,0
715,0.032167832167832,0
716,0.038834951456311,0
717,0.035714285714286004,0
718,0.029192124915139,0
719,0.031136857349747,0
720,0.022938623682579,0
721,0.027229407760381002,0
722,0.024896265560166,0
723,0.033801020408163,0
724,0.068693009118541,0
725,0.04426925409339,0
726,0.041865394806571,0
727,0.041511771995043,0
728,0.048131728942369,0
729,0.036996134732192,0
730,0.03968253968254,0
731,0.031543995572773,0
732,0.034612964128382995,0
733,0.038961038961039,0
734,0.041297935103245004,0
735,0.050102249488753,0
736,0.039044289044289,0
737,0.03807615230460901,0
738,0.032152230971128994,0
739,0.032592592592593,0
740,0.027536231884057998,0
741,0.033234859675037004,0
742,0.019174041297935,0
743,0.018895348837209,0
744,0.03306342780027,0
745,0.028319697923221997,0
746,0.033866995073892,0
747,0.061200923787529005,0
748,0.04224537037037,0
749,0.037779049799657,0
750,0.043558282208589,0
751,0.047032474804031,0
752,0.046824887748557004,0
753,0.05114942528735599,0
754,0.030352303523034998,0
755,0.039379474940334,0
756,0.041860465116279,0
757,0.033726812816189,0
758,0.035252643948296,0
759,0.028621495327102998,0
760,0.045421773612112006,0
761,0.026370575988897003,0
762,0.034645669291339,0
763,0.023939808481532,0
764,0.024623803009576003,0
765,0.024752475247525,0
766,0.024623803009576003,0
767,0.025203252032520003,0
768,0.023886378308586004,0
769,0.03134110787172,0
770,0.028968014484007005,0
771,0.035014005602240994,0
772,0.035714285714286004,0
773,0.044843049327354,0
774,0.03899721448468,0
775,0.042608134280180995,0
776,0.037214247740564,0
777,0.041875,0
778,0.041317699609157,0
779,0.040045121263394996,0
780,0.034390112842557996,0
781,0.038329519450801,0
782,0.03521491455204599,0
783,0.051842598376014994,0
784,0.027143738433066,0
785,0.026153846153846,0
786,0.026017344896598,0
787,0.029787234042553,0
788,0.032707028531663,0
789,0.029695024077047,0
790,0.026773761713521,0
791,0.039443155452436006,0
792,0.029048207663782,0
793,0.028158844765343,0
794,0.036409290646579,0
795,0.041930379746835,0
796,0.032704402515723,0
797,0.025245441795231003,0
798,0.023685730791449998,0
799,0.040549378678875,0
800,0.033071748878924,0
801,0.01761252446184,0
802,0.028349082823791002,0
803,0.03846153846153799,0
804,0.046448087431694,0
805,0.040272614622057,0
806,0.039042821158690004,0
807,0.033560864618885,0
808,0.031914893617020997,0
809,0.021419009370817,0
810,0.027234042553191003,0
811,0.026268115942028998,0
812,0.020366598778003998,0
813,0.023731048121292005,0
814,0.020440251572326998,0
815,0.021262458471761,0
816,0.032374100719424,0
817,0.033799533799534,0
818,0.028378378378378,0
819,0.038700760193504,0
820,0.035816618911175,0
821,0.028686173264487004,0
822,0.034188034188034,0
823,0.023549684089604003,0
824,0.03038138332256,0
825,0.042237442922374004,0
826,0.028201219512195,0
827,0.030005770340450003,0
828,0.037426132632961,0
829,0.027080581241744,0
830,0.02865329512894,0
831,0.036635006784261,0
832,0.03814367450731101,0
833,0.043514644351463995,0
834,0.020863309352518,0
835,0.020228671943711998,0
836,0.021680216802168,0
837,0.019963702359347,0
838,0.017605633802817,0
839,0.031223628691983,0
840,0.045893719806762996,0
841,0.041864139020537004,0
842,0.04067584480600799,0
843,0.03739522888459101,0
844,0.073347857661583,0
845,0.042617046818727,0
846,0.043139604553625,0
847,0.049040511727079,0
848,0.048846675712347,0
849,0.038235294117647006,0
850,0.047547169811321004,0
851,0.03218520609825,0
852,0.049350649350649006,0
853,0.036479444122756,0
854,0.036136662286465,0
855,0.034746351633079,0
856,0.06917850525015401,0
857,0.07083015993907099,0
858,0.030006978367062002,0
859,0.02952380952381,0
860,0.025190839694656002,0
861,0.038391224862888,0
862,0.027982326951399,0
863,0.039134054954205,0
864,0.026420079260238,0
865,0.07636655948553099,0
866,0.08857666463042199,0
867,0.067826086956522,0
868,0.078620689655172,0
869,0.080546075085324,0
870,0.051746442432083005,0
871,0.052594670406732,0
872,0.047277936962751003,0
873,0.03922967189729,0
874,0.042857142857142996,0
875,0.04873417721519,0
876,0.035465484483851,0
877,0.046885934219734,0
878,0.04788341429562799,0
879,0.046192259675405994,0
880,0.044542032622334006,0
881,0.049545829892650994,0
882,0.040593286494926,0
883,0.055363321799307995,0
884,0.047337278106509,0
885,0.037865748709122,0
886,0.043672014260250004,0
887,0.043768545994065,0
888,0.051580698835275,0
889,0.045584045584045996,0
890,0.051612903225806,0
891,0.05754276827371701,0
892,0.048839071257006,0
893,0.055265123226288,0
894,0.054726368159204,0
895,0.05128205128205099,0
896,0.052593659942363,0
897,0.0416164053076,0
898,0.05206847360913,0
899,0.049330085261875996,0
900,0.058186738836265,0
901,0.06071964017991001,0
902,0.06262763784887701,0
903,0.06368563685636901,0
904,0.07943143812709,0
905,0.062962962962963,0
906,0.077696526508227,0
907,0.055025678650037005,0
908,0.053588516746411,0
909,0.04515173945225799,0
910,0.052102376599634,0
911,0.043331076506432,0
912,0.047291487532244,0
913,0.038095238095238,0
914,0.044247787610619004,0
915,0.054502369668245995,0
916,0.05359765051395,0
917,0.047008547008547,0
918,0.066287878787879,0
919,0.084021005251313,0
920,0.061576354679803,0
921,0.07302231237322501,0
922,0.067179846046186,0
923,0.030902348578492004,0
924,0.039379474940334,0
925,0.06046195652173901,0
926,0.044325050369375,0
927,0.035315985130112,0
928,0.041904761904762,0
929,0.034907597535934,0
930,0.053941908713693004,0
931,0.038857142857143,0
932,0.049808429118774006,0
933,0.038759689922481,0
934,0.047021943573668006,0
935,0.020408163265306,0
936,0.07547169811320799,0
937,0.050314465408805006,0
938,0.040650406504065005,0
939,0.022869022869023002,0
940,0.044176706827309,0
941,0.017964071856286998,0
942,0.04761904761904799,0
943,0.024904214559387003,0
944,0.045267489711934,0
945,0.026315789473683997,0
946,0.026258205689278,0
947,0.034934497816594,0
948,0.055319148936169994,0
949,0.024844720496893995,0
950,0.051502145922747,0
951,0.022044088176352998,0
952,0.06382978723404299,0
953,0.021097046413501998,0
954,0.052884615384614996,0
955,0.030487804878049,0
956,0.056872037914692,0
957,0.023354564755839004,0
958,0.053398058252427,0
959,0.025531914893617003,0
960,0.054054054054054,0
961,0.030162412993039,0
962,0.03448275862069,0
963,0.04833836858005999,0
964,0.04601226993865,0
965,0.05607476635513999,0
966,0.023109243697479,0
967,0.04390243902439,0
968,0.021598272138229,0
969,0.042253521126761,0
970,0.017094017094017,0
971,0.043478260869565,0
972,0.08902077151335301,0
973,0.04975922953451,0
974,0.09728506787330302,0
975,0.049180327868852,0
976,0.034285714285714,0
977,0.057971014492754006,0
978,0.027397260273973,0
979,0.045801526717557,0
980,0.06,0
981,0.025974025974026,0
982,0.08121827411167501,0
983,0.036923076923077,0
984,0.052631578947367995,0
985,0.021691973969631,0
986,0.055555555555556,0
987,0.053398058252427,0
988,0.056872037914692,0
989,0.030690537084398995,0
990,0.06280193236715,0
991,0.02801724137931,0
992,0.044776119402985,0
993,0.028824833702882004,0
994,0.05612244897959201,0
995,0.03603603603603601,0
996,0.03781512605042,0
997,0.016528925619835,0
998,0.060728744939270995,0
999,0.029490616621983996,0
1000,0.06410256410256401,0
1001,0.026385224274406,0
1002,0.045454545454545005,0
1003,0.034782608695652,0
1004,0.04147465437788,0
1005,0.027649769585253,0
1006,0.065789473684211,0
1007,0.031111111111111,0
1008,0.035242290748899,0
1009,0.03603603603603601,0
1010,0.023569023569024,0
1011,0.049773755656109,0
1012,0.047826086956522,0
1013,0.034782608695652,0
1014,0.016032064128256997,0
1015,0.022641509433962,0
1016,0.023923444976077006,0
1017,0.012987012987013,0
1018,0.026666666666667005,0
1019,0.028571428571429,0
1020,0.013333333333333,0
1021,0.017391304347826,0
1022,0.038297872340426004,0
1023,0.024038461538462,0
1024,0.05078125,0
1025,0.032448377581121006,0
1026,0.020710059171598,0
1027,0.02,0
1028,0.0087912087912088,0
1029,0.0075949367088608,0
1030,0.01980198019802,0
1031,0.0089485458612975,0
1032,0.046296296296295995,0
1033,0.022774327122153003,0
1034,0.023148148148147998,0
1035,0.0085470085470085,0
1036,0.014423076923077,0
1037,0.013761467889908001,0
1038,0.0081632653061224,0
1039,0.025210084033613,0
1040,0.014742014742015,0
1041,0.018433179723502,0
1042,0.013363028953228998,0
1043,0.055299539170507006,0
1044,0.018264840182648,0
1045,0.060085836909871,0
1046,0.05349794238683099,0
1047,0.046109510086455,0
1048,0.059907834101382,0
1049,0.054794520547944994,0
1050,0.026666666666667005,0
1051,0.023474178403756,0
1052,0.05607476635513999,0
1053,0.028436018957346,0
1054,0.047808764940239,0
1055,0.052863436123348,0
1056,0.024539877300613,0
1057,0.034985422740525005,0
1058,0.032085561497326,0
1059,0.063025210084034,0
1060,0.054166666666666995,0
1061,0.070796460176991,0
1062,0.025210084033613,0
1063,0.059322033898304996,0
1064,0.020408163265306,0
1065,0.051502145922747,0
1066,0.048672566371681,0
1067,0.051948051948052,0
1068,0.024048096192385002,0
1069,0.05668016194332,0
1070,0.044715447154472,0
1071,0.039393939393938995,0
1072,0.05128205128205099,0
1073,0.019189765458422,0
1074,0.031818181818182,0
1075,0.016326530612245004,0
1076,0.034782608695652,0
1077,0.020100502512562998,0
1078,0.035398230088496005,0
1079,0.021505376344086002,0
1080,0.048245614035088,0
1081,0.051063829787234005,0
1082,0.052401746724891,0
1083,0.049107142857142995,0
1084,0.03695652173913,0
1085,0.03099173553719,0
1086,0.05741626794258401,0
1087,0.042296072507553,0
1088,0.039473684210526,0
1089,0.022540983606557003,0
1090,0.044444444444444,0
1091,0.04938271604938299,0
1092,0.022680412371134,0
1093,0.061946902654867006,0
1094,0.07968127490039799,0
1095,0.016025641025641003,0
1096,0.030188679245283,0
1097,0.015122873345936,0
1098,0.031372549019608,0
1099,0.020040080160320998,0
1100,0.043478260869565,0
1101,0.028409090909091002,0
1102,0.037037037037037,0
1103,0.035353535353535005,0
1104,0.05238095238095201,0
1105,0.054726368159204,0
1106,0.080321285140562,0
1107,0.05612244897959201,0
1108,0.021276595744681,0
1109,0.025906735751294995,0
1110,0.013333333333333,0
1111,0.037914691943128,0
1112,0.02970297029703,0
1113,0.040909090909091,0
1114,0.021844660194175,0
1115,0.027149321266968,0
1116,0.031007751937983996,0
1117,0.035398230088496005,0
1118,0.016771488469602,0
1119,0.050228310502283,0
